keyword,frequency,year
high-dimensional data skeleton,0,2004
high-dimensional data skeleton,0,2005
high-dimensional data skeleton,0,2006
high-dimensional data skeleton,0,2007
high-dimensional data skeleton,1,2008
high-dimensional data skeleton,0,2009
high-dimensional data skeleton,0,2010
high-dimensional data skeleton,0,2011
high-dimensional data skeleton,0,2012
high-dimensional data skeleton,0,2013
high-dimensional data skeleton,0,2014
high-dimensional data skeleton,0,2015
high-dimensional datasets,0,1990
high-dimensional datasets,0,1991
high-dimensional datasets,0,1992
high-dimensional datasets,0,1993
high-dimensional datasets,0,1994
high-dimensional datasets,0,1995
high-dimensional datasets,0,1996
high-dimensional datasets,0,1997
high-dimensional datasets,0,1998
high-dimensional datasets,0,1999
high-dimensional datasets,0,2000
high-dimensional datasets,0,2001
high-dimensional datasets,0,2002
high-dimensional datasets,0,2003
high-dimensional datasets,0,2004
high-dimensional datasets,0,2005
high-dimensional datasets,0,2006
high-dimensional datasets,0,2007
high-dimensional datasets,0,2008
high-dimensional datasets,0,2009
high-dimensional datasets,1,2010
high-dimensional datasets,0,2011
high-dimensional datasets,0,2012
high-dimensional datasets,0,2013
high-dimensional datasets,0,2014
high-dimensional datasets,0,2015
high-dimensional spacing,0,1990
high-dimensional spacing,0,1991
high-dimensional spacing,0,1992
high-dimensional spacing,0,1993
high-dimensional spacing,0,1994
high-dimensional spacing,0,1995
high-dimensional spacing,0,1996
high-dimensional spacing,0,1997
high-dimensional spacing,0,1998
high-dimensional spacing,0,1999
high-dimensional spacing,0,2000
high-dimensional spacing,0,2001
high-dimensional spacing,0,2002
high-dimensional spacing,0,2003
high-dimensional spacing,0,2004
high-dimensional spacing,0,2005
high-dimensional spacing,0,2006
high-dimensional spacing,0,2007
high-dimensional spacing,0,2008
high-dimensional spacing,0,2009
high-dimensional spacing,0,2010
high-dimensional spacing,0,2011
high-dimensional spacing,1,2012
high-dimensional spacing,0,2013
high-dimensional spacing,0,2014
high-dimensional spacing,0,2015
high-resolution display,0,1990
high-resolution display,0,1991
high-resolution display,0,1992
high-resolution display,0,1993
high-resolution display,0,1994
high-resolution display,0,1995
high-resolution display,0,1996
high-resolution display,0,1997
high-resolution display,0,1998
high-resolution display,0,1999
high-resolution display,0,2000
high-resolution display,0,2001
high-resolution display,0,2002
high-resolution display,0,2003
high-resolution display,0,2004
high-resolution display,0,2005
high-resolution display,0,2006
high-resolution display,0,2007
high-resolution display,0,2008
high-resolution display,0,2009
high-resolution display,0,2010
high-resolution display,0,2011
high-resolution display,1,2012
high-resolution display,0,2013
high-resolution display,0,2014
high-resolution display,0,2015
History,0,1990
History,0,1991
History,0,1992
History,0,1993
History,0,1994
History,0,1995
History,0,1996
History,0,1997
History,0,1998
History,0,1999
History,0,2000
History,0,2001
History,0,2002
History,0,2003
History,0,2004
History,0,2005
History,0,2006
History,0,2007
History,0,2008
History,0,2009
History,0,2010
History,0,2011
History,0,2012
History,0,2013
History,0,2014
History,3,2015
hospital inpatient procedure costs,0,1990
hospital inpatient procedure costs,0,1991
hospital inpatient procedure costs,0,1992
hospital inpatient procedure costs,0,1993
hospital inpatient procedure costs,0,1994
hospital inpatient procedure costs,0,1995
hospital inpatient procedure costs,0,1996
hospital inpatient procedure costs,0,1997
hospital inpatient procedure costs,0,1998
hospital inpatient procedure costs,0,1999
hospital inpatient procedure costs,0,2000
hospital inpatient procedure costs,0,2001
hospital inpatient procedure costs,0,2002
hospital inpatient procedure costs,0,2003
hospital inpatient procedure costs,0,2004
hospital inpatient procedure costs,0,2005
hospital inpatient procedure costs,0,2006
hospital inpatient procedure costs,0,2007
hospital inpatient procedure costs,0,2008
hospital inpatient procedure costs,0,2009
hospital inpatient procedure costs,0,2010
hospital inpatient procedure costs,0,2011
hospital inpatient procedure costs,0,2012
hospital inpatient procedure costs,0,2013
hospital inpatient procedure costs,0,2014
hospital inpatient procedure costs,1,2015
household energy consumption,0,1990
household energy consumption,0,1991
household energy consumption,0,1992
household energy consumption,0,1993
household energy consumption,0,1994
household energy consumption,0,1995
household energy consumption,0,1996
household energy consumption,0,1997
household energy consumption,0,1998
household energy consumption,0,1999
household energy consumption,0,2000
household energy consumption,0,2001
household energy consumption,0,2002
household energy consumption,0,2003
household energy consumption,0,2004
household energy consumption,0,2005
household energy consumption,0,2006
household energy consumption,0,2007
household energy consumption,0,2008
household energy consumption,0,2009
household energy consumption,0,2010
household energy consumption,0,2011
household energy consumption,1,2012
household energy consumption,0,2013
household energy consumption,0,2014
household energy consumption,0,2015
HTMVS,0,1990
HTMVS,0,1991
HTMVS,0,1992
HTMVS,0,1993
HTMVS,0,1994
HTMVS,0,1995
HTMVS,0,1996
HTMVS,0,1997
HTMVS,0,1998
HTMVS,0,1999
HTMVS,0,2000
HTMVS,0,2001
HTMVS,0,2002
HTMVS,0,2003
HTMVS,0,2004
HTMVS,0,2005
HTMVS,0,2006
HTMVS,0,2007
HTMVS,0,2008
HTMVS,0,2009
HTMVS,0,2010
HTMVS,0,2011
HTMVS,0,2012
HTMVS,0,2013
HTMVS,0,2014
HTMVS,1,2015
human cognition model,0,1990
human cognition model,0,1991
human cognition model,0,1992
human cognition model,0,1993
human cognition model,0,1994
human cognition model,0,1995
human cognition model,0,1996
human cognition model,0,1997
human cognition model,0,1998
human cognition model,0,1999
human cognition model,0,2000
human cognition model,0,2001
human cognition model,0,2002
human cognition model,0,2003
human cognition model,0,2004
human cognition model,0,2005
human cognition model,0,2006
human cognition model,0,2007
human cognition model,1,2008
human cognition model,0,2009
human cognition model,0,2010
human cognition model,0,2011
human cognition model,0,2012
human cognition model,0,2013
human cognition model,0,2014
human cognition model,0,2015
Ice,0,1990
Ice,0,1991
Ice,0,1992
Ice,0,1993
Ice,0,1994
Ice,0,1995
Ice,0,1996
Ice,0,1997
Ice,0,1998
Ice,0,1999
Ice,0,2000
Ice,0,2001
Ice,0,2002
Ice,0,2003
Ice,0,2004
Ice,0,2005
Ice,0,2006
Ice,0,2007
Ice,0,2008
Ice,1,2009
Ice,0,2010
Ice,0,2011
Ice,0,2012
Ice,0,2013
Ice,0,2014
Ice,0,2015
information discovery,0,1990
information discovery,0,1991
information discovery,0,1992
information discovery,0,1993
information discovery,0,1994
information discovery,0,1995
information discovery,0,1996
information discovery,0,1997
information discovery,0,1998
information discovery,0,1999
information discovery,0,2000
information discovery,0,2001
information discovery,0,2002
information discovery,0,2003
information discovery,0,2004
information discovery,0,2005
information discovery,0,2006
information discovery,0,2007
information discovery,1,2008
information discovery,0,2009
information discovery,0,2010
information discovery,0,2011
information discovery,0,2012
information discovery,0,2013
information discovery,0,2014
information discovery,0,2015
information foraging,0,1990
information foraging,0,1991
information foraging,0,1992
information foraging,0,1993
information foraging,0,1994
information foraging,0,1995
information foraging,0,1996
information foraging,0,1997
information foraging,0,1998
information foraging,0,1999
information foraging,0,2000
information foraging,0,2001
information foraging,0,2002
information foraging,0,2003
information foraging,0,2004
information foraging,0,2005
information foraging,0,2006
information foraging,0,2007
information foraging,0,2008
information foraging,0,2009
information foraging,1,2010
information foraging,0,2011
information foraging,0,2012
information foraging,0,2013
information foraging,0,2014
information foraging,0,2015
Information retrieval,0,1990
Information retrieval,0,1991
Information retrieval,0,1992
Information retrieval,0,1993
Information retrieval,0,1994
Information retrieval,0,1995
Information retrieval,0,1996
Information retrieval,0,1997
Information retrieval,0,1998
Information retrieval,0,1999
Information retrieval,0,2000
Information retrieval,0,2001
Information retrieval,0,2002
Information retrieval,0,2003
Information retrieval,0,2004
Information retrieval,0,2005
Information retrieval,0,2006
Information retrieval,0,2007
Information retrieval,0,2008
Information retrieval,0,2009
Information retrieval,0,2010
Information retrieval,0,2011
Information retrieval,2,2012
Information retrieval,0,2013
Information retrieval,0,2014
Information retrieval,0,2015
information visualisation system,0,1990
information visualisation system,0,1991
information visualisation system,0,1992
information visualisation system,0,1993
information visualisation system,0,1994
information visualisation system,0,1995
information visualisation system,0,1996
information visualisation system,0,1997
information visualisation system,0,1998
information visualisation system,0,1999
information visualisation system,0,2000
information visualisation system,0,2001
information visualisation system,0,2002
information visualisation system,0,2003
information visualisation system,0,2004
information visualisation system,0,2005
information visualisation system,0,2006
information visualisation system,0,2007
information visualisation system,1,2008
information visualisation system,0,2009
information visualisation system,0,2010
information visualisation system,0,2011
information visualisation system,0,2012
information visualisation system,0,2013
information visualisation system,0,2014
information visualisation system,0,2015
Information Visualization,0,1990
Information Visualization,0,1991
Information Visualization,0,1992
Information Visualization,0,1993
Information Visualization,0,1994
Information Visualization,0,1995
Information Visualization,0,1996
Information Visualization,0,1997
Information Visualization,0,1998
Information Visualization,0,1999
Information Visualization,0,2000
Information Visualization,0,2001
Information Visualization,0,2002
Information Visualization,0,2003
Information Visualization,0,2004
Information Visualization,0,2005
Information Visualization,0,2006
Information Visualization,0,2007
Information Visualization,2,2008
Information Visualization,0,2009
Information Visualization,0,2010
Information Visualization,0,2011
Information Visualization,0,2012
Information Visualization,0,2013
Information Visualization,0,2014
Information Visualization,0,2015
integrated display geo-temporal analysis,0,1990
integrated display geo-temporal analysis,0,1991
integrated display geo-temporal analysis,0,1992
integrated display geo-temporal analysis,0,1993
integrated display geo-temporal analysis,0,1994
integrated display geo-temporal analysis,0,1995
integrated display geo-temporal analysis,0,1996
integrated display geo-temporal analysis,0,1997
integrated display geo-temporal analysis,0,1998
integrated display geo-temporal analysis,0,1999
integrated display geo-temporal analysis,0,2000
integrated display geo-temporal analysis,0,2001
integrated display geo-temporal analysis,0,2002
integrated display geo-temporal analysis,0,2003
integrated display geo-temporal analysis,0,2004
integrated display geo-temporal analysis,0,2005
integrated display geo-temporal analysis,0,2006
integrated display geo-temporal analysis,0,2007
integrated display geo-temporal analysis,1,2008
integrated display geo-temporal analysis,0,2009
integrated display geo-temporal analysis,0,2010
integrated display geo-temporal analysis,0,2011
integrated display geo-temporal analysis,0,2012
integrated display geo-temporal analysis,0,2013
integrated display geo-temporal analysis,0,2014
integrated display geo-temporal analysis,0,2015
intelligence analysis,0,1990
intelligence analysis,0,1991
intelligence analysis,0,1992
intelligence analysis,0,1993
intelligence analysis,0,1994
intelligence analysis,0,1995
intelligence analysis,0,1996
intelligence analysis,0,1997
intelligence analysis,0,1998
intelligence analysis,0,1999
intelligence analysis,0,2000
intelligence analysis,0,2001
intelligence analysis,0,2002
intelligence analysis,0,2003
intelligence analysis,0,2004
intelligence analysis,0,2005
intelligence analysis,0,2006
intelligence analysis,0,2007
intelligence analysis,0,2008
intelligence analysis,0,2009
intelligence analysis,1,2010
intelligence analysis,0,2011
intelligence analysis,0,2012
intelligence analysis,0,2013
intelligence analysis,0,2014
intelligence analysis,0,2015
intent discernment,0,1990
intent discernment,0,1991
intent discernment,0,1992
intent discernment,0,1993
intent discernment,0,1994
intent discernment,0,1995
intent discernment,0,1996
intent discernment,0,1997
intent discernment,0,1998
intent discernment,0,1999
intent discernment,0,2000
intent discernment,0,2001
intent discernment,0,2002
intent discernment,0,2003
intent discernment,0,2004
intent discernment,0,2005
intent discernment,0,2006
intent discernment,0,2007
intent discernment,0,2008
intent discernment,0,2009
intent discernment,1,2010
intent discernment,0,2011
intent discernment,0,2012
intent discernment,0,2013
intent discernment,0,2014
intent discernment,0,2015
Interaction,0,1990
Interaction,0,1991
Interaction,0,1992
Interaction,0,1993
Interaction,0,1994
Interaction,0,1995
Interaction,0,1996
Interaction,0,1997
Interaction,0,1998
Interaction,0,1999
Interaction,0,2000
Interaction,0,2001
Interaction,0,2002
Interaction,0,2003
Interaction,0,2004
Interaction,0,2005
Interaction,0,2006
Interaction,0,2007
Interaction,0,2008
Interaction,0,2009
Interaction,0,2010
Interaction,0,2011
Interaction,0,2012
Interaction,0,2013
Interaction,0,2014
Interaction,1,2015
interaction constraints,0,1990
interaction constraints,0,1991
interaction constraints,0,1992
interaction constraints,0,1993
interaction constraints,0,1994
interaction constraints,0,1995
interaction constraints,0,1996
interaction constraints,0,1997
interaction constraints,0,1998
interaction constraints,0,1999
interaction constraints,0,2000
interaction constraints,0,2001
interaction constraints,0,2002
interaction constraints,0,2003
interaction constraints,0,2004
interaction constraints,0,2005
interaction constraints,0,2006
interaction constraints,0,2007
interaction constraints,0,2008
interaction constraints,0,2009
interaction constraints,1,2010
interaction constraints,0,2011
interaction constraints,0,2012
interaction constraints,0,2013
interaction constraints,0,2014
interaction constraints,0,2015
interactive cluster exploration,0,1990
interactive cluster exploration,0,1991
interactive cluster exploration,0,1992
interactive cluster exploration,0,1993
interactive cluster exploration,0,1994
interactive cluster exploration,0,1995
interactive cluster exploration,0,1996
interactive cluster exploration,0,1997
interactive cluster exploration,0,1998
interactive cluster exploration,0,1999
interactive cluster exploration,0,2000
interactive cluster exploration,0,2001
interactive cluster exploration,0,2002
interactive cluster exploration,0,2003
interactive cluster exploration,0,2004
interactive cluster exploration,0,2005
interactive cluster exploration,0,2006
interactive cluster exploration,0,2007
interactive cluster exploration,0,2008
interactive cluster exploration,0,2009
interactive cluster exploration,0,2010
interactive cluster exploration,0,2011
interactive cluster exploration,1,2012
interactive cluster exploration,0,2013
interactive cluster exploration,0,2014
interactive cluster exploration,0,2015
Interactive multiobjective optimization,0,1990
Interactive multiobjective optimization,0,1991
Interactive multiobjective optimization,0,1992
Interactive multiobjective optimization,0,1993
Interactive multiobjective optimization,0,1994
Interactive multiobjective optimization,0,1995
Interactive multiobjective optimization,0,1996
Interactive multiobjective optimization,0,1997
Interactive multiobjective optimization,0,1998
Interactive multiobjective optimization,0,1999
Interactive multiobjective optimization,0,2000
Interactive multiobjective optimization,0,2001
Interactive multiobjective optimization,0,2002
Interactive multiobjective optimization,0,2003
Interactive multiobjective optimization,0,2004
Interactive multiobjective optimization,0,2005
Interactive multiobjective optimization,0,2006
Interactive multiobjective optimization,0,2007
Interactive multiobjective optimization,0,2008
Interactive multiobjective optimization,1,2009
Interactive multiobjective optimization,0,2010
Interactive multiobjective optimization,0,2011
Interactive multiobjective optimization,0,2012
Interactive multiobjective optimization,0,2013
Interactive multiobjective optimization,0,2014
Interactive multiobjective optimization,0,2015
interactive parallel coordinates,0,1990
interactive parallel coordinates,0,1991
interactive parallel coordinates,0,1992
interactive parallel coordinates,0,1993
